time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:16:00.467807,87361,1715714160,467367375,,0.05235987901687622
2024/05/14/15:16:00.477621,87362,1715714160,477176466,,0.05235987901687622
2024/05/14/15:16:00.488049,87363,1715714160,487373683,,0.05235987901687622
2024/05/14/15:16:00.497394,87364,1715714160,497118906,,0.05235987901687622
2024/05/14/15:16:00.507631,87365,1715714160,507366723,,0.05235987901687622
2024/05/14/15:16:00.517416,87366,1715714160,517118541,,0.05235987901687622
2024/05/14/15:16:00.529395,87367,1715714160,528891145,,0.05235987901687622
2024/05/14/15:16:00.537492,87368,1715714160,537137263,,0.05235987901687622
2024/05/14/15:16:00.547700,87369,1715714160,547387532,,0.05235987901687622
2024/05/14/15:16:00.557374,87370,1715714160,557134748,,0.05235987901687622
2024/05/14/15:16:00.567665,87371,1715714160,567387148,,0.05235987901687622
2024/05/14/15:16:00.589349,87372,1715714160,577138185,,0.05235987901687622
2024/05/14/15:16:00.589352,87373,1715714160,587388366,,0.05235987901687622
2024/05/14/15:16:00.597412,87374,1715714160,597134235,,0.05235987901687622
2024/05/14/15:16:00.607666,87375,1715714160,607386738,,0.05235987901687622
2024/05/14/15:16:00.617458,87376,1715714160,617137785,,0.05235987901687622
2024/05/14/15:16:00.629180,87377,1715714160,628909033,,0.05235987901687622
2024/05/14/15:16:00.637467,87378,1715714160,637154821,,0.05235987901687622
2024/05/14/15:16:00.648764,87379,1715714160,647406920,,0.05235987901687622
2024/05/14/15:16:00.657477,87380,1715714160,657155598,,0.05235987901687622
2024/05/14/15:16:00.667678,87381,1715714160,667406258,,0.05235987901687622
2024/05/14/15:16:00.678273,87382,1715714160,677160826,,0.05235987901687622
2024/05/14/15:16:00.687791,87383,1715714160,687410771,,0.05235987901687622
2024/05/14/15:16:00.697445,87384,1715714160,697155479,,0.05235987901687622
2024/05/14/15:16:00.707736,87385,1715714160,707438628,,0.05235987901687622
2024/05/14/15:16:00.717539,87386,1715714160,717179946,,0.05235987901687622
2024/05/14/15:16:00.729210,87387,1715714160,728929692,,0.05235987901687622
2024/05/14/15:16:00.737524,87388,1715714160,737175775,,0.05235987901687622
2024/05/14/15:16:00.750798,87389,1715714160,747426222,,0.05235987901687622
